,Year,SA4 Code,Household Stress - Census Households with rent payments greater than or equal to 30% of household income (%),Rent and Mortgage Payments - Census Average monthly household mortgage payment ($),Rent and Mortgage Payments - Census Average monthly household rental payment ($),Housing Suitability - Occupied private dwellings - Census Dwellings with extra bedrooms needed (no.),Household Stress - Census Households with mortgage repayments greater than or equal to 30% of household income (%),Building Approvals - Year ended 30 June Value of residential building ($m),Building Approvals - Year ended 30 June Private sector dwellings excluding houses (no.),Building Approvals - Year ended 30 June Total private sector dwelling units (no.),Building Approvals - Year ended 30 June Total value of private sector dwelling units ($m),Building Approvals - Year ended 30 June Private sector houses (no.),Building Approvals - Year ended 30 June Total dwelling units (no.),Building Approvals - Year ended 30 June Value of private sector houses ($m),Building Approvals - Year ended 30 June Value of private sector dwellings excluding houses ($m),SA4 Name,Value of New Other Residential Building ($000),Total Dwelling Number,Number of New Houses,Number of New Other Residential Buildings,Value of Total Residential Buildings ($000),Value of Alterations ($000),Value of New Houses ($000),SA4 Name 2011,Average number of Persons per bedroom,Median total family income weekly,Median total household income weekly,Median age of persons,Median total personal income weekly,Average household size,Median rent weekly,Median mortgage repayment monthly,Estimates of Personal Income - Year ended 30 June Total income (excl. Government pensions and allowances) - Gini coefficient,Estimates of Personal Income - Year ended 30 June Mean employee income ($),Gross Capital Gains reported by taxpayers - Year ended 30 June Gross Capital Gains reported by taxpayers - Mean ($),Estimates of Personal Income - Year ended 30 June Mean investment income ($),Estimates of Personal Income - Year ended 30 June Median employee income ($),Gross Capital Gains reported by taxpayers - Year ended 30 June Gross Capital Gains reported by taxpayers  - Median ($),Estimates of Personal Income - Year ended 30 June Median investment income ($),State and Territory Id,House Median Sales Price,House No of Transactions,Attached dwellings Median Sales Price,Attached dwellings No of Transactions
545,2017,113,,,,,,216.0,115.0,641.0,209.0,526.0,641.0,188.0,21.0,Riverina,15979.1,677.0,599.0,74.0,246048.8,34182.6,195887.1,Riverina,,,,,,,,,0.446,49749.0,33725.0,7677.0,44908.0,3324.0,265.0,1,290000.0,2646.0,235000.0,238.0
546,2017,114,,,,,,401.0,221.0,1160.0,413.0,939.0,1161.0,345.0,68.0,Southern Highlands and Shoalhaven,84309.3,1357.0,1026.0,317.0,504881.2,62455.6,358116.3,Southern Highlands and Shoalhaven,,,,,,,,,0.498,51817.0,49949.0,10208.0,42265.0,5448.0,397.0,1,582500.0,3779.0,428250.0,418.0
547,2017,115,,,,,,1575.0,2137.0,3942.0,1559.0,1805.0,3949.0,835.0,723.0,Sydney - Baulkham Hills and Hawkesbury,602793.2,4117.0,2125.0,1983.0,1612092.0,68440.3,940858.5,Sydney - Baulkham Hills and Hawkesbury,,,,,,,,,0.494,72333.0,56264.0,9443.0,57276.0,3904.0,376.0,1,1275000.0,3067.0,806200.0,693.0
548,2017,116,,,,,,1135.0,1429.0,4430.0,1134.0,3001.0,4430.0,801.0,334.0,Sydney - Blacktown,590719.1,5323.0,2863.0,2444.0,1364470.2,27878.6,745872.6,Sydney - Blacktown,,,,,,,,,0.398,57473.0,36696.0,1232.0,52530.0,3586.0,79.0,1,745000.0,4306.0,563000.0,1146.0
549,2017,117,,,,,,2868.0,6540.0,6675.0,2760.0,135.0,6854.0,148.0,2612.0,Sydney - City and Inner South,2264031.5,4723.0,139.0,4510.0,2498282.5,182649.7,51601.2,Sydney - City and Inner South,,,,,,,,,0.52,65465.0,80041.0,8262.0,48978.0,3497.0,183.0,1,1555000.0,1612.0,888000.0,6745.0
550,2017,118,,,,,,993.0,1152.0,1357.0,936.0,205.0,1357.0,453.0,483.0,Sydney - Eastern Suburbs,484534.7,1325.0,175.0,1111.0,1075007.8,368387.1,222085.9,Sydney - Eastern Suburbs,,,,,,,,,0.586,86564.0,152519.0,25802.0,58434.0,5261.0,665.0,1,2600000.0,1753.0,1100000.0,3402.0
551,2017,119,,,,,,1644.0,4000.0,5052.0,1615.0,1052.0,5119.0,400.0,1215.0,Sydney - Inner South West,1388230.8,5779.0,1038.0,4707.0,1796358.8,91949.3,316178.6,Sydney - Inner South West,,,,,,,,,0.456,54980.0,47824.0,5452.0,46644.0,3513.0,244.0,1,1130000.0,4420.0,645000.0,4761.0
552,2017,120,,,,,,1222.0,3009.0,3291.0,1199.0,282.0,3291.0,281.0,918.0,Sydney - Inner West,960870.6,3018.0,280.0,2709.0,1299805.8,157721.4,181213.8,Sydney - Inner West,,,,,,,,,0.512,73015.0,85362.0,9858.0,55901.0,3815.0,362.0,1,1850000.0,2079.0,790000.0,3694.0
553,2017,121,,,,,,2216.0,3936.0,4465.0,2182.0,529.0,4475.0,680.0,1502.0,Sydney - North Sydney and Hornsby,748485.3,2790.0,537.0,2243.0,1505120.2,407767.7,348867.2,Sydney - North Sydney and Hornsby,,,,,,,,,0.577,95445.0,79174.0,19633.0,64189.0,4221.0,867.0,1,2120000.0,3841.0,915000.0,5081.0
554,2017,122,,,,,,655.0,693.0,1157.0,648.0,464.0,1157.0,434.0,214.0,Sydney - Northern Beaches,219052.9,1185.0,526.0,626.0,751574.1,255534.4,276986.8,Sydney - Northern Beaches,,,,,,,,,0.549,80633.0,85705.0,17819.0,55417.0,4182.0,656.0,1,1780000.0,2465.0,889000.0,2410.0
555,2017,123,,,,,,833.0,557.0,2812.0,810.0,2255.0,2861.0,692.0,118.0,Sydney - Outer South West,215087.9,3356.0,2498.0,841.0,1027325.2,44037.6,768199.7,Sydney - Outer South West,,,,,,,,,0.403,57735.0,44706.0,3576.0,51981.0,4465.0,100.0,1,655000.0,4050.0,465000.0,716.0
556,2017,124,,,,,,884.0,1687.0,3140.0,873.0,1453.0,3155.0,477.0,396.0,Sydney - Outer West and Blue Mountains,331009.7,3177.0,1697.0,1465.0,912776.6,71676.4,510090.4,Sydney - Outer West and Blue Mountains,,,,,,,,,0.413,58884.0,44059.0,4439.0,52871.0,3761.0,132.0,1,680000.0,4538.0,508500.0,1499.0
557,2017,125,,,,,,1643.0,4999.0,5921.0,1618.0,922.0,6004.0,255.0,1363.0,Sydney - Parramatta,1731013.2,6547.0,917.0,5529.0,2033031.6,68184.2,233834.1,Sydney - Parramatta,,,,,,,,,0.443,55351.0,35577.0,3342.0,47985.0,3055.0,158.0,1,955000.0,3179.0,620000.0,4470.0
558,2017,126,,,,,,1110.0,2893.0,3116.0,1103.0,223.0,3133.0,150.0,953.0,Sydney - Ryde,782614.4,2750.0,231.0,2514.0,963691.9,64245.8,116831.8,Sydney - Ryde,,,,,,,,,0.522,71809.0,62045.0,10787.0,55977.0,3506.0,478.0,1,1751000.0,1459.0,775000.0,2350.0
559,2017,127,,,,,,2115.0,3250.0,7455.0,2087.0,4205.0,7550.0,1207.0,880.0,Sydney - South West,673989.6,6288.0,3970.0,2257.0,1866625.4,31878.1,1160757.8,Sydney - South West,,,,,,,,,0.412,53359.0,56087.0,3684.0,48027.0,4975.0,153.0,1,783400.0,4264.0,490500.0,1272.0
560,2017,128,,,,,,1027.0,2127.0,2616.0,1003.0,489.0,2661.0,292.0,711.0,Sydney - Sutherland,547343.3,2065.0,418.0,1641.0,851533.6,88197.2,215993.1,Sydney - Sutherland,,,,,,,,,0.475,70781.0,56285.0,10356.0,57946.0,3574.0,403.0,1,1297000.0,2213.0,750000.0,2133.0
561,2017,201,,,,,,366.0,120.0,1170.0,361.0,1050.0,1172.0,337.0,23.0,Ballarat,18572.6,1317.0,1209.0,104.0,430715.6,62500.3,349642.6,Ballarat,,,,,,,,,0.458,51545.0,29252.0,7968.0,44933.0,3375.0,191.0,2,320000.0,2810.0,252500.0,611.0
562,2017,202,,,,,,334.0,79.0,989.0,322.0,910.0,991.0,306.0,15.0,Bendigo,51908.0,1373.0,1056.0,314.0,429413.5,63619.3,313886.2,Bendigo,,,,,,,,,0.455,51678.0,30458.0,7887.0,45130.0,3392.0,248.0,2,343000.0,2154.0,264000.0,368.0
563,2017,203,,,,,,1119.0,216.0,3211.0,1090.0,2995.0,3233.0,1034.0,56.0,Geelong,256022.3,4204.0,3386.0,811.0,1524139.6,158371.8,1109745.5,Geelong,,,,,,,,,0.465,55440.0,36026.0,10120.0,46681.0,3374.0,256.0,2,465000.0,5442.0,345000.0,1263.0
564,2017,204,,,,,,371.0,42.0,1138.0,349.0,1096.0,1140.0,342.0,7.0,Hume,19872.3,1574.0,1496.0,74.0,525932.2,56361.4,449698.4,Hume,,,,,,,,,0.448,49317.0,33498.0,7072.0,44217.0,3349.0,255.0,2,297000.0,2512.0,235000.0,426.0
565,2017,205,,,,,,674.0,102.0,2043.0,645.0,1941.0,2057.0,626.0,19.0,Latrobe - Gippsland,14526.5,2308.0,2229.0,73.0,778085.0,96276.6,667281.8,Latrobe - Gippsland,,,,,,,,,0.48,51944.0,29911.0,6857.0,42834.0,3332.0,260.0,2,295000.0,5306.0,260000.0,783.0
566,2017,206,,,,,,5163.0,12006.0,12576.0,5053.0,570.0,12623.0,868.0,4185.0,Melbourne - Inner,4780438.0,14294.0,580.0,13630.0,5946418.0,695044.1,470935.8,Melbourne - Inner,,,,,,,,,0.523,67659.0,95265.0,15087.0,52236.0,3858.0,296.0,2,1315000.0,3937.0,535000.0,12208.0
567,2017,207,,,,,,2139.0,3156.0,4218.0,2116.0,1062.0,4219.0,984.0,1133.0,Melbourne - Inner East,839419.5,3393.0,1125.0,2256.0,1923097.4,265692.2,817985.7,Melbourne - Inner East,,,,,,,,,0.566,71944.0,66931.0,18069.0,50616.0,4016.0,1017.0,2,1581000.0,3885.0,710000.0,3298.0
568,2017,208,,,,,,2079.0,3359.0,4597.0,2050.0,1238.0,4598.0,988.0,1063.0,Melbourne - Inner South,1677499.6,5597.0,1042.0,4545.0,2689423.2,396171.8,615751.8,Melbourne - Inner South,,,,,,,,,0.53,74486.0,82364.0,18025.0,54699.0,3957.0,694.0,2,1400000.0,4266.0,655000.0,5112.0
569,2017,209,,,,,,1404.0,1700.0,4629.0,1367.0,2929.0,4665.0,979.0,388.0,Melbourne - North East,522913.0,4861.0,2768.0,2084.0,1520072.2,162312.7,834846.6,Melbourne - North East,,,,,,,,,0.447,58231.0,44611.0,7254.0,49925.0,3568.0,203.0,2,630100.0,6230.0,476000.0,2880.0
570,2017,210,,,,,,1451.0,1862.0,5424.0,1422.0,3562.0,5475.0,1027.0,396.0,Melbourne - North West,384301.0,5926.0,4282.0,1641.0,1701074.4,68991.7,1247781.6,Melbourne - North West,,,,,,,,,0.431,55901.0,47332.0,6572.0,49044.0,3893.0,156.0,2,525000.0,5363.0,445000.0,2220.0
571,2017,211,,,,,,1005.0,1020.0,2691.0,978.0,1671.0,2691.0,720.0,258.0,Melbourne - Outer East,512238.4,3339.0,1424.0,1908.0,1257921.9,176114.5,569569.0,Melbourne - Outer East,,,,,,,,,0.448,58007.0,47701.0,7293.0,49689.0,3047.0,240.0,2,750000.0,6312.0,542500.0,2857.0
572,2017,212,,,,,,2770.0,2507.0,9627.0,2743.0,7120.0,9631.0,2151.0,592.0,Melbourne - South East,1102386.8,11895.0,7587.0,4298.0,3560055.8,118700.8,2338968.0,Melbourne - South East,,,,,,,,,0.436,52796.0,44525.0,5769.0,46547.0,3994.0,131.0,2,560000.0,11548.0,435000.0,4165.0
573,2017,213,,,,,,2654.0,2860.0,9781.0,2627.0,6921.0,9789.0,1966.0,661.0,Melbourne - West,840519.0,11860.0,8511.0,3311.0,3433563.0,152091.0,2440953.0,Melbourne - West,,,,,,,,,0.419,56064.0,37379.0,3945.0,49540.0,3975.0,95.0,2,510000.0,11480.0,400000.0,3679.0
574,2017,214,,,,,,995.0,972.0,2212.0,989.0,1240.0,2240.0,672.0,317.0,Mornington Peninsula,254495.8,2010.0,1127.0,876.0,1009399.6,197755.6,557148.2,Mornington Peninsula,,,,,,,,,0.463,55601.0,53363.0,11118.0,47192.0,4773.0,218.0,2,615000.0,6100.0,415000.0,2060.0
575,2017,215,,,,,,188.0,14.0,521.0,172.0,507.0,526.0,169.0,3.0,North West,6841.9,593.0,566.0,25.0,213158.7,33745.6,172571.2,North West,,,,,,,,,0.458,43934.0,39927.0,7441.0,39745.0,2636.0,329.0,2,215000.0,2220.0,181000.0,310.0
576,2017,216,,,,,,202.0,15.0,502.0,188.0,487.0,504.0,185.0,3.0,Shepparton,6313.5,689.0,665.0,23.0,242509.6,34629.8,201566.2,Shepparton,,,,,,,,,0.461,46771.0,34743.0,7316.0,41987.0,3172.0,222.0,2,262000.0,1656.0,205000.0,276.0
577,2017,217,,,,,,214.0,42.0,523.0,200.0,481.0,526.0,191.0,9.0,Warrnambool and South West,7539.3,587.0,554.0,30.0,243147.1,48681.6,186926.2,Warrnambool and South West,,,,,,,,,0.462,46735.0,30432.0,8267.0,41135.0,2891.0,332.0,2,280000.0,1656.0,258500.0,232.0
578,2017,301,,,,,,572.0,619.0,1883.0,544.0,1264.0,1922.0,383.0,161.0,Brisbane - East,190856.6,1928.0,1261.0,664.0,625191.8,58309.8,376025.5,Brisbane - East,,,,,,,,,0.453,62049.0,37135.0,8404.0,52563.0,3379.0,158.0,3,543250.0,4210.0,395000.0,896.0
579,2017,302,,,,,,665.0,1558.0,2256.0,632.0,698.0,2306.0,277.0,356.0,Brisbane - North,354031.3,1843.0,722.0,1118.0,681909.5,88646.0,239232.1,Brisbane - North,,,,,,,,,0.431,62878.0,24773.0,6127.0,54806.0,2827.0,155.0,3,565000.0,3120.0,385000.0,1180.0
580,2017,303,,,,,,1055.0,1686.0,2923.0,1026.0,1237.0,2947.0,593.0,432.0,Brisbane - South,515742.0,3433.0,1421.0,2005.0,1222204.2,132516.5,573945.7,Brisbane - South,,,,,,,,,0.472,58848.0,31105.0,7900.0,49148.0,3263.0,203.0,3,680000.0,4631.0,420000.0,2111.0
581,2017,304,,,,,,528.0,769.0,1257.0,540.0,488.0,1258.0,276.0,264.0,Brisbane - West,170570.3,1271.0,528.0,742.0,484797.8,87358.0,226869.5,Brisbane - West,,,,,,,,,0.513,71860.0,38868.0,11829.0,56273.0,3446.0,366.0,3,685000.0,2707.0,445000.0,882.0
582,2017,305,,,,,,1831.0,4151.0,4497.0,1797.0,346.0,4498.0,435.0,1363.0,Brisbane Inner City,1092417.4,3721.0,377.0,3338.0,1647449.8,320922.0,234110.3,Brisbane Inner City,,,,,,,,,0.531,71695.0,72494.0,14545.0,52981.0,3919.0,244.0,3,930000.0,2639.0,500000.0,4078.0
583,2017,306,,,,,,381.0,121.0,1089.0,355.0,968.0,1105.0,325.0,30.0,Cairns,208254.8,1549.0,967.0,567.0,573647.1,73088.0,292304.4,Cairns,,,,,,,,,0.447,49450.0,31695.0,6301.0,42354.0,3117.0,147.0,3,388724.0,3460.0,232750.0,1830.0
584,2017,307,,,,,,112.0,19.0,352.0,103.0,333.0,352.0,99.0,4.0,Darling Downs - Maranoa,4097.9,333.0,306.0,23.0,113336.5,22754.0,86484.6,Darling Downs - Maranoa,,,,,,,,,0.501,47598.0,52513.0,6505.0,41680.0,3035.0,177.0,3,255000.0,1442.0,224500.0,67.0
585,2017,308,,,,,,199.0,84.0,629.0,177.0,545.0,642.0,163.0,14.0,Central Queensland,15303.7,484.0,410.0,72.0,164967.7,31120.9,118543.1,Central Queensland,,,,,,,,,0.475,63879.0,32175.0,4490.0,51746.0,2787.0,89.0,3,299000.0,2390.0,259500.0,322.0
586,2017,309,,,,,,2933.0,3393.0,7029.0,2894.0,3636.0,7033.0,1264.0,1631.0,Gold Coast,1008309.1,6063.0,2732.0,3324.0,2091584.2,154775.9,928499.2,Gold Coast,,,,,,,,,0.468,52815.0,59092.0,10987.0,44108.0,5152.0,156.0,3,613750.0,8360.0,415000.0,10411.0
587,2017,310,,,,,,1136.0,1463.0,4619.0,1100.0,3156.0,4678.0,796.0,304.0,Ipswich,157759.5,4675.0,3930.0,741.0,1137625.4,60510.9,919354.9,Ipswich,,,,,,,,,0.405,53110.0,23690.0,3148.0,48725.0,2973.0,66.0,3,352500.0,5998.0,330000.0,666.0
588,2017,311,,,,,,613.0,843.0,2621.0,591.0,1778.0,2631.0,427.0,164.0,Logan - Beaudesert,96291.2,3552.0,3081.0,464.0,818889.2,40969.8,681628.2,Logan - Beaudesert,,,,,,,,,0.4,51854.0,30104.0,4587.0,47591.0,3346.0,63.0,3,399500.0,5542.0,255000.0,972.0
589,2017,312,,,,,,111.0,2.0,254.0,97.0,252.0,255.0,97.0,,Mackay - Isaac - Whitsunday,5994.9,522.0,495.0,18.0,285656.4,90106.9,189554.6,Mackay - Isaac - Whitsunday,,,,,,,,,0.458,63939.0,28881.0,5694.0,51663.0,2810.0,96.0,3,320000.0,1717.0,230000.0,326.0
590,2017,313,,,,,,609.0,699.0,2489.0,615.0,1790.0,2490.0,436.0,179.0,Moreton Bay - North,219350.9,3190.0,2376.0,804.0,832458.5,48070.1,565037.5,Moreton Bay - North,,,,,,,,,0.445,52464.0,34020.0,5496.0,45599.0,4153.0,96.0,3,405000.0,4688.0,330000.0,1067.0
591,2017,314,,,,,,565.0,723.0,2102.0,536.0,1379.0,2136.0,380.0,156.0,Moreton Bay - South,204477.0,2032.0,1237.0,791.0,549753.6,36007.4,309269.2,Moreton Bay - South,,,,,,,,,0.424,60838.0,26488.0,5178.0,52740.0,2882.0,92.0,3,486750.0,3514.0,355000.0,668.0
592,2017,315,,,,,,114.0,7.0,100.0,33.0,93.0,277.0,33.0,1.0,Queensland - Outback,7401.7,201.0,179.0,21.0,100829.2,6135.2,87292.3,Queensland - Outback,,,,,,,,,0.475,55953.0,74947.0,4898.0,45760.0,2730.0,63.0,3,190000.0,440.0,357500.0,26.0
593,2017,316,,,,,,1518.0,1562.0,4902.0,1489.0,3340.0,4918.0,1090.0,399.0,Sunshine Coast,278101.1,4476.0,3356.0,1085.0,1435799.1,152060.6,1005637.5,Sunshine Coast,,,,,,,,,0.485,52419.0,45435.0,10291.0,42613.0,4346.0,264.0,3,562450.0,7434.0,411000.0,3928.0
594,2017,317,,,,,,324.0,444.0,1181.0,306.0,737.0,1187.0,223.0,83.0,Toowoomba,57400.0,1242.0,933.0,297.0,353300.6,48013.0,247887.6,Toowoomba,,,,,,,,,0.453,53116.0,31025.0,7683.0,46686.0,2817.0,151.0,3,380000.0,2647.0,294500.0,465.0
595,2017,318,,,,,,283.0,73.0,782.0,239.0,709.0,892.0,225.0,13.0,Townsville,9041.9,735.0,686.0,44.0,246868.1,50404.8,187421.5,Townsville,,,,,,,,,0.425,56969.0,22337.0,4684.0,50491.0,2709.0,93.0,3,326500.0,2669.0,255000.0,484.0
596,2017,319,,,,,,472.0,142.0,1697.0,441.0,1555.0,1710.0,416.0,26.0,Wide Bay,13415.6,1549.0,1462.0,83.0,456198.9,59349.2,383434.1,Wide Bay,,,,,,,,,0.49,47387.0,27168.0,5522.0,39821.0,3040.0,179.0,3,300000.0,4966.0,248000.0,552.0
597,2017,401,,,,,,875.0,1246.0,2462.0,875.0,1216.0,2479.0,497.0,378.0,Adelaide - Central and Hills,559957.5,3250.0,1346.0,1881.0,1154821.2,169326.5,425537.2,Adelaide - Central and Hills,,,,,,,,,0.512,63554.0,38508.0,16311.0,50580.0,3506.0,538.0,4,670000.0,3444.0,430000.0,2274.0
598,2017,402,,,,,,565.0,330.0,2599.0,549.0,2269.0,2648.0,488.0,61.0,Adelaide - North,80523.5,2883.0,2435.0,433.0,625554.9,31598.8,513432.5,Adelaide - North,,,,,,,,,0.397,51042.0,19398.0,3840.0,47530.0,2510.0,96.0,4,357000.0,5981.0,247250.0,1133.0
599,2017,403,,,,,,598.0,718.0,2125.0,579.0,1407.0,2142.0,429.0,150.0,Adelaide - South,216555.6,2487.0,1605.0,872.0,728563.7,90393.6,421614.6,Adelaide - South,,,,,,,,,0.441,56037.0,27951.0,7276.0,49296.0,2744.0,190.0,4,442000.0,5066.0,380000.0,1776.0
600,2017,404,,,,,,628.0,1268.0,2482.0,616.0,1214.0,2508.0,340.0,276.0,Adelaide - West,237944.3,2464.0,1417.0,1034.0,635356.3,55253.6,342158.4,Adelaide - West,,,,,,,,,0.431,54758.0,29076.0,7296.0,48594.0,2933.0,221.0,4,526000.0,2513.0,370000.0,1611.0
601,2017,405,,,,,,139.0,10.0,513.0,135.0,503.0,513.0,130.0,5.0,Barossa - Yorke - Mid North,1520.4,519.0,509.0,6.0,153233.7,30166.5,121546.7,Barossa - Yorke - Mid North,,,,,,,,,0.466,48356.0,31037.0,7744.0,42535.0,2674.0,241.0,4,265000.0,1722.0,191250.0,80.0
602,2017,406,,,,,,58.0,8.0,164.0,48.0,156.0,174.0,47.0,1.0,South Australia - Outback,600.0,181.0,177.0,3.0,59319.1,14748.6,43970.6,South Australia - Outback,,,,,,,,,0.447,53982.0,32233.0,6555.0,45828.0,2353.0,158.0,4,260000.0,592.0,155000.0,103.0
603,2017,407,,,,,,291.0,37.0,1040.0,278.0,1003.0,1040.0,271.0,7.0,South Australia - South East,3880.8,1059.0,1036.0,22.0,307719.3,42348.2,261490.3,South Australia - South East,,,,,,,,,0.458,44194.0,30328.0,7584.0,39919.0,3350.0,247.0,4,287000.0,3185.0,203000.0,295.0
604,2017,501,,,,,,460.0,45.0,1472.0,449.0,1427.0,1486.0,434.0,15.0,Bunbury,15757.4,1387.0,1303.0,76.0,462645.0,56925.3,389962.3,Bunbury,,,,,,,,,0.485,57450.0,43091.0,8441.0,45062.0,3439.0,176.0,5,390000.0,2337.0,334000.0,369.0
605,2017,502,,,,,,270.0,75.0,995.0,263.0,920.0,999.0,250.0,13.0,Mandurah,22940.0,867.0,764.0,102.0,238260.4,7622.3,207698.0,Mandurah,,,,,,,,,0.495,64799.0,29251.0,7330.0,50269.0,3502.0,109.0,5,380000.0,1441.0,287000.0,341.0
606,2017,503,,,,,,980.0,1405.0,1864.0,978.0,459.0,1878.0,483.0,495.0,Perth - Inner,337247.2,1613.0,372.0,1237.0,718545.3,124041.3,257256.8,Perth - Inner,,,,,,,,,0.602,85610.0,80782.0,29010.0,54860.0,5262.0,731.0,5,1250000.0,1714.0,505500.0,1829.0
607,2017,504,,,,,,668.0,371.0,2507.0,633.0,2136.0,2586.0,554.0,79.0,Perth - North East,51111.8,2247.0,1985.0,259.0,586508.0,58981.4,476414.8,Perth - North East,,,,,,,,,0.44,62454.0,29641.0,5523.0,53847.0,3160.0,104.0,5,475000.0,2940.0,355000.0,658.0
608,2017,505,,,,,,1195.0,951.0,3807.0,1131.0,2856.0,4042.0,899.0,232.0,Perth - North West,194936.1,3350.0,2560.0,781.0,1015655.6,90285.7,730433.8,Perth - North West,,,,,,,,,0.466,65107.0,39341.0,7711.0,53055.0,3216.0,140.0,5,530000.0,6862.0,405000.0,1780.0
609,2017,506,,,,,,1126.0,1420.0,4202.0,1080.0,2782.0,4335.0,750.0,330.0,Perth - South East,259437.0,3721.0,2693.0,1019.0,1017889.0,70317.2,688134.8,Perth - South East,,,,,,,,,0.459,61775.0,36379.0,5903.0,51785.0,2968.0,111.0,5,480000.0,5399.0,400000.0,1800.0
610,2017,507,,,,,,1116.0,814.0,3548.0,1052.0,2734.0,3790.0,828.0,224.0,Perth - South West,504009.8,4035.0,2700.0,1320.0,1324234.2,83246.0,736978.5,Perth - South West,,,,,,,,,0.481,68075.0,39537.0,8790.0,54734.0,3395.0,140.0,5,512000.0,4922.0,414000.0,1544.0
611,2017,509,,,,,,245.0,28.0,693.0,221.0,665.0,724.0,213.0,8.0,Western Australia - Wheat Belt,7590.8,688.0,641.0,41.0,238905.0,46541.6,184772.6,Western Australia - Wheat Belt,,,,,,,,,0.49,51141.0,33854.0,9933.0,42306.0,2978.0,370.0,5,302750.0,1721.0,290000.0,96.0
612,2017,510,,,,,,75.0,4.0,66.0,24.0,62.0,224.0,23.0,1.0,Western Australia - Outback (North),5692.3,187.0,167.0,19.0,90134.4,17293.9,67148.2,Western Australia - Outback (North),,,,,,,,,0.433,75054.0,28675.0,1544.0,60966.0,3055.0,19.0,5,300000.0,807.0,195000.0,248.0
613,2017,511,,,,,,115.0,10.0,268.0,96.0,258.0,303.0,94.0,2.0,Western Australia - Outback (South),5528.6,350.0,321.0,26.0,145724.8,30160.2,110036.0,Western Australia - Outback (South),,,,,,,,,0.455,61612.0,35472.0,7289.0,50986.0,2843.0,113.0,5,292000.0,1264.0,244500.0,214.0
614,2017,601,,,,,,321.0,223.0,1029.0,311.0,806.0,1044.0,260.0,51.0,Hobart,65840.0,1429.0,1120.0,301.0,432515.6,63632.0,303043.6,Hobart,,,,,,,,,0.444,53241.0,29691.0,7032.0,47230.0,3139.0,223.0,6,387000.0,4012.0,301000.0,1419.0
615,2017,602,,,,,,159.0,79.0,521.0,151.0,442.0,522.0,138.0,13.0,Launceston and North East,12962.0,652.0,584.0,65.0,190674.5,22832.9,154879.6,Launceston and North East,,,,,,,,,0.451,48824.0,33999.0,7267.0,43121.0,3392.0,208.0,6,270000.0,3045.0,250500.0,609.0
616,2017,603,,,,,,67.0,4.0,241.0,64.0,237.0,242.0,63.0,1.0,South East,0.0,282.0,279.0,0.0,83610.3,13637.6,69972.7,South East,,,,,,,,,0.477,44706.0,42584.0,6170.0,40220.0,4280.0,208.0,6,302250.0,1094.0,249000.0,57.0
617,2017,604,,,,,,134.0,60.0,426.0,126.0,366.0,440.0,113.0,13.0,West and North West,13142.6,485.0,426.0,59.0,144727.6,16752.2,114832.7,West and North West,,,,,,,,,0.443,48333.0,36025.0,5447.0,42823.0,3356.0,178.0,6,245000.0,2380.0,230000.0,346.0
618,2017,701,,,,,,267.0,120.0,615.0,231.0,495.0,668.0,203.0,29.0,Darwin,14654.4,525.0,458.0,52.0,241586.6,72435.6,154496.6,Darwin,,,,,,,,,0.424,69962.0,41576.0,3879.0,60437.0,2774.0,45.0,7,520000.0,1005.0,370000.0,847.0
619,2017,702,,,,,,142.0,37.0,89.0,35.0,52.0,244.0,25.0,10.0,Northern Territory - Outback,38273.8,248.0,147.0,90.0,126058.7,30871.1,56913.7,Northern Territory - Outback,,,,,,,,,0.419,52891.0,28692.0,3106.0,45659.0,2542.0,49.0,7,422500.0,358.0,312070.0,172.0
620,2017,801,,,,,,1654.0,4445.0,5475.0,1618.0,1030.0,5525.0,454.0,1163.0,Australian Capital Territory,1199815.2,5645.0,1192.0,4446.0,1740205.8,98751.8,441638.7,Australian Capital Territory,,,,,,,,,0.422,71250.0,32126.0,5486.0,64654.0,2966.0,188.0,8,642500.0,4305.0,432000.0,4366.0
621,2017,901,,,,,,,,,,,,,,Other Territories,,,,,,,,,,,,,,,,,,,14786.0,,,2299.0,,9,365000.0,6.0,215000.0,5.0
622,2018,101,,,,,,511.0,225.0,1445.0,499.0,1220.0,1447.0,448.0,51.0,Capital Region,50956.6,1423.0,1177.0,231.0,529796.7,66439.2,412400.9,Capital Region,,,,,,,,,,,44872.0,,,5332.0,,1,485000.0,4371.0,330000.0,1179.0
623,2018,102,,,,,,683.0,1192.0,2040.0,675.0,848.0,2040.0,333.0,342.0,Central Coast,212056.6,1620.0,842.0,764.0,562853.1,90238.1,260558.4,Central Coast,,,,,,,,,,,55665.0,,,4192.0,,1,665000.0,5553.0,522000.0,1400.0
624,2018,103,,,,,,343.0,218.0,985.0,321.0,767.0,991.0,268.0,52.0,Central West,31909.1,833.0,687.0,137.0,299594.3,45456.1,222229.2,Central West,,,,,,,,,,,40569.0,,,3806.0,,1,360000.0,4438.0,280000.0,278.0
625,2018,104,,,,,,201.0,155.0,625.0,192.0,470.0,626.0,161.0,31.0,Coffs Harbour - Grafton,91680.1,823.0,464.0,340.0,267026.1,29978.5,145367.5,Coffs Harbour - Grafton,,,,,,,,,,,34165.0,,,4074.0,,1,467000.0,2466.0,352000.0,676.0
